"","Channel 1 Ave. (C)"
"2025-08-12T11:26:03-04:00","23.965"
"2025-08-12T11:27:03-04:00","24.065"
"2025-08-12T11:28:03-04:00","24.164"
"2025-08-12T11:29:03-04:00","24.262"
"2025-08-12T11:30:03-04:00","24.361"
"2025-08-12T11:31:03-04:00","24.462"
"2025-08-12T11:32:03-04:00","24.562"
"2025-08-12T11:33:03-04:00","24.666"
"2025-08-12T11:34:03-04:00","24.774"
"2025-08-12T11:35:03-04:00","24.876"
"2025-08-12T11:36:03-04:00","24.968"
"2025-08-12T11:37:03-04:00","25.075"
"2025-08-12T11:38:03-04:00","25.175"
"2025-08-12T11:39:03-04:00","25.270"
"2025-08-12T11:40:03-04:00","25.369"
"2025-08-12T11:41:03-04:00","25.466"
"2025-08-12T11:42:03-04:00","25.567"
"2025-08-12T11:43:03-04:00","25.669"
"2025-08-12T11:44:03-04:00","25.762"
"2025-08-12T11:45:03-04:00","25.864"
"2025-08-12T11:46:03-04:00","25.964"
"2025-08-12T11:47:03-04:00","26.055"
"2025-08-12T11:48:03-04:00","26.155"
"2025-08-12T11:49:03-04:00","26.263"
"2025-08-12T11:50:03-04:00","26.363"
"2025-08-12T11:51:03-04:00","26.460"
"2025-08-12T11:52:03-04:00","26.564"
"2025-08-12T11:53:03-04:00","26.662"
"2025-08-12T11:54:03-04:00","26.759"
"2025-08-12T11:55:03-04:00","26.861"
"2025-08-12T11:56:03-04:00","26.965"
"2025-08-12T11:57:03-04:00","27.071"
"2025-08-12T11:58:03-04:00","27.169"
"2025-08-12T11:59:03-04:00","27.257"
"2025-08-12T12:00:03-04:00","27.354"
"2025-08-12T12:01:03-04:00","27.449"
"2025-08-12T12:02:03-04:00","27.546"
"2025-08-12T12:03:03-04:00","27.646"
"2025-08-12T12:04:03-04:00","27.735"
"2025-08-12T12:05:03-04:00","27.835"
"2025-08-12T12:06:03-04:00","27.942"
"2025-08-12T12:07:03-04:00","28.039"
"2025-08-12T12:08:03-04:00","28.149"
"2025-08-12T12:09:03-04:00","28.251"
"2025-08-12T12:10:03-04:00","28.350"
"2025-08-12T12:11:03-04:00","28.453"
"2025-08-12T12:12:03-04:00","28.550"
"2025-08-12T12:13:03-04:00","28.652"
"2025-08-12T12:14:03-04:00","28.749"
"2025-08-12T12:15:03-04:00","28.837"
"2025-08-12T12:16:03-04:00","28.927"
"2025-08-12T12:17:03-04:00","29.029"
"2025-08-12T12:18:03-04:00","29.126"
"2025-08-12T12:19:03-04:00","29.219"
"2025-08-12T12:20:03-04:00","29.319"
"2025-08-12T12:21:03-04:00","29.419"
"2025-08-12T12:22:03-04:00","29.523"
"2025-08-12T12:23:03-04:00","29.629"
"2025-08-12T12:24:03-04:00","29.724"
"2025-08-12T12:25:03-04:00","29.827"
"2025-08-12T12:26:03-04:00","29.923"
"2025-08-12T12:27:03-04:00","30.013"
"2025-08-12T12:28:03-04:00","30.114"
"2025-08-12T12:29:03-04:00","30.221"
"2025-08-12T12:30:03-04:00","30.321"
"2025-08-12T12:31:03-04:00","30.421"
"2025-08-12T12:32:03-04:00","30.524"
"2025-08-12T12:33:03-04:00","30.621"
"2025-08-12T12:34:03-04:00","30.725"
"2025-08-12T12:35:03-04:00","30.824"
"2025-08-12T12:36:03-04:00","30.922"
"2025-08-12T12:37:03-04:00","31.017"
"2025-08-12T12:38:03-04:00","31.127"
"2025-08-12T12:39:03-04:00","31.222"
"2025-08-12T12:40:03-04:00","31.318"
"2025-08-12T12:41:03-04:00","31.414"
"2025-08-12T12:42:03-04:00","31.515"
"2025-08-12T12:43:03-04:00","31.611"
"2025-08-12T12:44:03-04:00","31.709"
"2025-08-12T12:45:03-04:00","31.798"
"2025-08-12T12:46:03-04:00","31.890"
"2025-08-12T12:47:03-04:00","31.986"
"2025-08-12T12:48:03-04:00","32.080"
"2025-08-12T12:49:03-04:00","32.185"
"2025-08-12T12:50:03-04:00","32.289"
"2025-08-12T12:51:03-04:00","32.386"
"2025-08-12T12:52:03-04:00","32.493"
"2025-08-12T12:53:03-04:00","32.593"
"2025-08-12T12:54:03-04:00","32.695"
"2025-08-12T12:55:03-04:00","32.789"
"2025-08-12T12:56:03-04:00","32.890"
"2025-08-12T12:57:03-04:00","32.984"
"2025-08-12T12:58:03-04:00","33.076"
"2025-08-12T12:59:03-04:00","33.167"
"2025-08-12T13:00:03-04:00","33.260"
"2025-08-12T13:01:03-04:00","33.357"
"2025-08-12T13:02:03-04:00","33.460"
"2025-08-12T13:03:03-04:00","33.555"
"2025-08-12T13:04:03-04:00","33.657"
"2025-08-12T13:05:03-04:00","33.758"
"2025-08-12T13:06:03-04:00","33.858"
"2025-08-12T13:07:03-04:00","33.953"
"2025-08-12T13:08:03-04:00","34.052"
"2025-08-12T13:09:03-04:00","34.155"
"2025-08-12T13:10:03-04:00","34.252"
"2025-08-12T13:11:03-04:00","34.353"
"2025-08-12T13:12:03-04:00","34.447"
"2025-08-12T13:13:03-04:00","34.547"
"2025-08-12T13:14:03-04:00","34.642"
"2025-08-12T13:15:03-04:00","34.738"
"2025-08-12T13:16:03-04:00","34.835"
"2025-08-12T13:17:03-04:00","34.932"
"2025-08-12T13:18:03-04:00","35.028"
"2025-08-12T13:19:03-04:00","35.132"
"2025-08-12T13:20:03-04:00","35.230"
"2025-08-12T13:21:03-04:00","35.329"
"2025-08-12T13:22:03-04:00","35.428"
"2025-08-12T13:23:03-04:00","35.532"
"2025-08-12T13:24:03-04:00","35.626"
"2025-08-12T13:25:03-04:00","35.729"
"2025-08-12T13:26:03-04:00","35.828"
"2025-08-12T13:27:03-04:00","35.931"
"2025-08-12T13:28:03-04:00","36.033"
"2025-08-12T13:29:03-04:00","36.140"
"2025-08-12T13:30:03-04:00","36.243"
"2025-08-12T13:31:03-04:00","36.341"
"2025-08-12T13:32:03-04:00","36.439"
"2025-08-12T13:33:03-04:00","36.533"
"2025-08-12T13:34:03-04:00","36.636"
"2025-08-12T13:35:03-04:00","36.737"
"2025-08-12T13:36:03-04:00","36.828"
"2025-08-12T13:37:03-04:00","36.921"
"2025-08-12T13:38:03-04:00","37.014"
"2025-08-12T13:39:03-04:00","37.115"
"2025-08-12T13:40:03-04:00","37.214"
"2025-08-12T13:41:03-04:00","37.311"
"2025-08-12T13:42:03-04:00","37.405"
"2025-08-12T13:43:03-04:00","37.494"
"2025-08-12T13:44:03-04:00","37.587"
"2025-08-12T13:45:03-04:00","37.686"
"2025-08-12T13:46:03-04:00","37.792"
"2025-08-12T13:47:03-04:00","37.888"
"2025-08-12T13:48:03-04:00","37.979"
"2025-08-12T13:49:03-04:00","38.076"
"2025-08-12T13:50:03-04:00","38.170"
"2025-08-12T13:51:03-04:00","38.262"
"2025-08-12T13:52:03-04:00","38.361"
"2025-08-12T13:53:03-04:00","38.456"
"2025-08-12T13:54:03-04:00","38.556"
"2025-08-12T13:55:03-04:00","38.653"
"2025-08-12T13:56:03-04:00","38.750"
"2025-08-12T13:57:03-04:00","38.859"
"2025-08-12T13:58:03-04:00","38.963"
"2025-08-12T13:59:03-04:00","39.066"
"2025-08-12T14:00:03-04:00","39.173"
"2025-08-12T14:01:03-04:00","39.268"
"2025-08-12T14:02:03-04:00","39.361"
"2025-08-12T14:03:03-04:00","39.449"
"2025-08-12T14:04:03-04:00","39.549"
"2025-08-12T14:05:03-04:00","39.645"
"2025-08-12T14:06:03-04:00","39.737"
"2025-08-12T14:07:03-04:00","39.837"
"2025-08-12T14:08:03-04:00","39.946"
"2025-08-12T14:09:03-04:00","40.046"
"2025-08-12T14:10:03-04:00","40.135"
"2025-08-12T14:11:03-04:00","40.227"
"2025-08-12T14:12:03-04:00","40.320"
"2025-08-12T14:13:03-04:00","40.419"
"2025-08-12T14:14:03-04:00","40.514"
"2025-08-12T14:15:03-04:00","40.612"
"2025-08-12T14:16:03-04:00","40.713"
"2025-08-12T14:17:03-04:00","40.800"
"2025-08-12T14:18:03-04:00","40.886"
"2025-08-12T14:19:03-04:00","40.981"
"2025-08-12T14:20:03-04:00","41.081"
"2025-08-12T14:21:03-04:00","41.175"
